,Unnamed: 0.1,id_global,ba_ID,ba_away score,ba_home score,ba_league,ba_odds_away_bet365,ba_odds_away_cloudbet,ba_odds_home_bet365,ba_odds_home_cloudbet,ba_player_0,ba_player_1,ba_time,ba_win,cb_away.abbreviation,cb_away.key,cb_away.name,cb_away.nationality,cb_away.researchId,cb_cutoffTime,cb_home.abbreviation,cb_home.key,cb_home.name,cb_home.nationality,cb_home.researchId,cb_id,cb_id_global,cb_key,cb_maxStake_away,cb_maxStake_home,cb_metadata.opinion,cb_metadata.opinions.period=game1.outcomes,cb_metadata.opinions.period=game2.outcomes,cb_metadata.opinions.period=game3.outcomes,cb_metadata.opinions.period=game4.outcomes,cb_metadata.opinions.period=game5.outcomes,cb_metadata.opinions.period=set1.outcomes,cb_metadata.opinions.period=set2.outcomes,cb_metadata.opinions.period=set3.outcomes,cb_metadata.opinions.period=set4.outcomes,cb_metadata.opinions.period=set5.outcomes,cb_minStake_away,cb_minStake_home,cb_name,cb_price_away,cb_price_home,cb_probability_away,cb_probability_home,cb_sequence,cb_slug,cb_status,cb_tournament,cb_type,sc_awayScore.current,sc_awayScore.period1,sc_awayScore.period2,sc_awayScore.period3,sc_awayScore.period4,sc_awayScore.period5,sc_awayTeam.id,sc_awayTeam.name,sc_awayTeam.nameCode,sc_awayTeam.slug,sc_customId,sc_homeScore.current,sc_homeScore.period1,sc_homeScore.period2,sc_homeScore.period3,sc_homeScore.period4,sc_homeScore.period5,sc_homeTeam.id,sc_homeTeam.name,sc_homeTeam.nameCode,sc_homeTeam.slug,sc_id,sc_slug,sc_slug2,sc_startTimestamp,sc_status.description,sc_status.type,sc_tournament.slug,sc_winnerCode,tg_pks_EV,tg_pks_Moneyline,tg_pks_Player1,tg_pks_Player2,tg_pks_Series,tg_pks_Start Time,tg_pks_Wager,tg_pks_Winner,tg_pks_odds,tg_pks_p,tg_pks_p(EV>0),tg_prob_player1,tg_prob_player1_odds,tg_prob_player1_prob,tg_prob_player2,tg_prob_player2_odds,tg_prob_player2_prob,tg_prob_start_time,cb_to_predict,winner,Unnamed: 0,time,player_0,player_1,price_home,price_away,stake_home,stake_away,prob_home,prob_away,tournament_factor,profit,cumsum_profit
114,11,2024-10-23_20:55:00-rudomina-skorski,,,,,,,,,,,,,SKO,c100c1b-michal-skorski,Michal Skorski,,,2024-10-23 20:55:00,RUD,c131466-kamil-rudomina,Kamil Rudomina,,,25922516.0,2024-10-23_20:55:00-rudomina-skorski,c131466-kamil-rudomina-v-c100c1b-michal-skorski,723.58888,493.66324,[],,,,,,,,,,,0.1,0.1,Kamil Rudomina v Michal Skorski,1.73,2.07,0.545,0.455,6.0,rudomina-skorski,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,6.0,11.0,5.0,11.0,411478.0,Skorski M.,SKO,skorski-michal,DEodsWPEd,2.0,5.0,11.0,5.0,11.0,7.0,449546.0,Rudomina K.,RUD,rudomina-kamil,13018550.0,rudomina-skorski,rudomina-skorski,2024-10-23 20:55:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,121798,2024-10-23 20:55:00,rudomina-kamil,skorski-michal,2.07,1.73,54.49504271770522,0.0,64.24059480871801,35.759405191281985,tt-elite-series_.93,-54.49504271770522,10.503583352581444
115,12,2024-10-23_21:10:00-trela-lojtek,,,,,,,,,,,,,LOJ,c10fe4d-tomasz-lojtek,Tomasz Lojtek,,,2024-10-23 21:10:00,TRE,c1c7b02-mateusz-trela,Mateusz Trela,,,25922521.0,2024-10-23_21:10:00-trela-lojtek,c1c7b02-mateusz-trela-v-c10fe4d-tomasz-lojtek,99.0094,548.8,[],,,,,,,,,,,0.1,0.1,Mateusz Trela v Tomasz Lojtek,2.94,1.35,0.315,0.685,6.0,trela-lojtek,TRADING,TT Elite Series,EVENT_TYPE_EVENT,2.0,9.0,9.0,17.0,11.0,8.0,415515.0,Lojtek T.,LOJ,lojtek-tomasz,pkqdsxkde,3.0,11.0,11.0,15.0,6.0,11.0,508022.0,Trela M.,TRE,trela-mateusz,13018553.0,trela-lojtek,trela-lojtek,2024-10-23 21:10:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,121760,2024-10-23 21:10:00,trela-mateusz,lojtek-tomasz,1.35,2.94,0.0,29.94664870905466,52.7231779191214,47.2768220808786,tt-elite-series_.93,-29.94664870905466,-19.443065356473216
116,13,2024-10-23_22:45:00-trela-gala,,,,,,,,,,,,,GAL,c10c87a-bartlomiej-gala,Bartlomiej Gala,,,2024-10-23 22:45:00,TRE,c1c7b02-mateusz-trela,Mateusz Trela,,,25922532.0,2024-10-23_22:45:00-trela-gala,c1c7b02-mateusz-trela-v-c10c87a-bartlomiej-gala,180.075,27.56936,[],,,,,,,,,,,0.1,0.1,Mateusz Trela v Bartlomiej Gala,1.32,3.09,0.701,0.299,6.0,trela-gala,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,13.0,11.0,11.0,,,414508.0,Gala B.,GAL,gala-bartlomiej,iPpdsxkde,0.0,11.0,6.0,6.0,,,508022.0,Trela M.,TRE,trela-mateusz,13018569.0,trela-gala,trela-gala,2024-10-23 22:45:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,121767,2024-10-23 22:45:00,trela-mateusz,gala-bartlomiej,3.09,1.32,42.16978869231189,0.0,47.15496848527884,52.84503151472117,tt-elite-series_.93,-42.16978869231189,-61.61285404878511
117,14,2024-10-23_22:55:00-zochniak-skorski,,,,,,,,,,,,,SKO,c100c1b-michal-skorski,Michal Skorski,,,2024-10-23 22:55:00,ZOC,c11ca36-jakub-zochniak,Jakub Zochniak,,,25922528.0,2024-10-23_22:55:00-zochniak-skorski,c11ca36-jakub-zochniak-v-c100c1b-michal-skorski,256.10536,190.17684,[],,,,,,,,,,,0.1,0.1,Jakub Zochniak v Michal Skorski,1.75,2.01,0.535,0.465,5.0,zochniak-skorski,TRADING,TT Elite Series,EVENT_TYPE_EVENT,1.0,5.0,11.0,9.0,10.0,,411478.0,Skorski M.,SKO,skorski-michal,DEodsIrtd,3.0,11.0,9.0,11.0,12.0,,420883.0,Zochniak J.,ZOC,zochniak-jakub,13018570.0,zochniak-skorski,zochniak-skorski,2024-10-23 22:55:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,121817,2024-10-23 22:55:00,zochniak-jakub,skorski-michal,2.01,1.75,41.9616325614983,0.0,64.46997374327172,35.530026256728284,tt-elite-series_.93,42.381248887113266,-19.231605161671837
118,15,2024-10-23_23:05:00-brunner-lewczuk,,,,,,,,,,,,,LEW,cfde2a-miroslaw-lewczuk,Miroslaw Lewczuk,,,2024-10-23 23:05:00,BRU,c16199d-marian-brunner,Marian Brunner,,,25922537.0,2024-10-23_23:05:00-brunner-lewczuk,c16199d-marian-brunner-v-cfde2a-miroslaw-lewczuk,480.2,105.53816,[],,,,,,,,,,,0.1,0.1,Marian Brunner v Miroslaw Lewczuk,1.4,2.82,0.668,0.332,5.0,brunner-lewczuk,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,11.0,11.0,,,410600.0,Lewczuk M.,LEW,lewczuk-miroslaw,amodskTId,0.0,2.0,7.0,7.0,,,459660.0,Brunner M.,BRU,brunner-marian,13018571.0,brunner-lewczuk,brunner-lewczuk,2024-10-23 23:05:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,121818,2024-10-23 23:05:00,brunner-marian,lewczuk-miroslaw,2.82,1.4,80.91951486200479,0.0,54.02505777551782,45.97494222448218,tt-elite-series_.93,-80.91951486200479,-100.15112002367663
119,16,2024-10-24_07:05:00-wozniak-skorski,,,,,,,,,,,,,SKO,c100c1b-michal-skorski,Michal Skorski,,,2024-10-24 07:05:00,WOZ,c10f560-jakub-wozniak,Jakub Wozniak,,,25938395.0,2024-10-24_07:05:00-wozniak-skorski,c10f560-jakub-wozniak-v-c100c1b-michal-skorski,355.70276,139.18744,[],,,,,,,,,,,0.1,0.1,Jakub Wozniak v Michal Skorski,1.54,2.38,0.607,0.393,4.0,wozniak-skorski,TRADING,TT Elite Series,EVENT_TYPE_EVENT,2.0,14.0,11.0,6.0,11.0,7.0,411478.0,Skorski M.,SKO,skorski-michal,DEodspiqd,3.0,16.0,8.0,11.0,4.0,11.0,415415.0,Wozniak J.,WOZ,wozniak-jakub,13022116.0,wozniak-skorski,wozniak-skorski,2024-10-24 07:05:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,121873,2024-10-24 07:05:00,wozniak-jakub,skorski-michal,2.38,1.54,93.24960477525948,0.0,61.3174441901505,38.6825558098495,tt-elite-series_.93,128.6844545898581,28.533334566181466
120,17,2024-10-24_12:35:00-dabrowski-radlo,,,,,,,,,,,,,RAD,c106071-szymon-radlo,Szymon Radlo,,,2024-10-24 12:35:00,DAB,c124316-igor-dabrowski,Igor Dabrowski,,,25938566.0,2024-10-24_12:35:00-dabrowski-radlo,c124316-igor-dabrowski-v-c106071-szymon-radlo,1100.45768,328.08636,[],,,,,,,,,,,0.1,0.1,Igor Dabrowski v Szymon Radlo,1.48,2.61,0.638,0.362,12.0,dabrowski-radlo,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,11.0,10.0,11.0,,412549.0,Radlo S.,RAD,radlo-szymon,ZapdseXud,1.0,6.0,9.0,12.0,9.0,,424854.0,Dabrowski I.,DAB,dabrowski-igor,13022168.0,dabrowski-radlo,dabrowski-radlo,2024-10-24 12:35:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,121929,2024-10-24 12:35:00,dabrowski-igor,radlo-szymon,2.61,1.48,0.0,15.975627890996266,20.792160373467617,79.20783962653239,tt-elite-series_.93,7.668301387678207,36.20163595385967
121,18,2024-10-24_14:50:00-petas-spychala,,,,,,,,,,,,,SPY,cfdac0-adrian-spychala,Adrian Spychala,,,2024-10-24 14:50:00,PET,c1064b0-kacper-petas,Kacper Petas,,,25938589.0,2024-10-24_14:50:00-petas-spychala,c1064b0-kacper-petas-v-cfdac0-adrian-spychala,81.046,662.34476,[],,,,,,,,,,,0.1,0.1,Kacper Petas v Adrian Spychala,3.37,1.29,0.277,0.723,8.0,petas-spychala,TRADING,TT Elite Series,EVENT_TYPE_EVENT,1.0,8.0,11.0,10.0,11.0,,410531.0,Spychala A.,SPY,spychala-adrian,PkhcsGkod,3.0,11.0,8.0,12.0,13.0,,268040.0,Petas K.,PET,petas-kacper,13022191.0,spychala-petas,petas-spychala,2024-10-24 14:50:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,121947,2024-10-24 14:50:00,petas-kacper,spychala-adrian,1.29,3.37,0.0,25.851386385416617,57.72590165869775,42.27409834130224,tt-elite-series_.93,-25.851386385416617,10.350249568443054
122,19,2024-10-24_20:55:00-dabrowski-mugowski,,,,,,,,,,,,,MUG,cfe9d0-arkadiusz-mugowski,Arkadiusz Mugowski,,,2024-10-24 20:55:00,DAB,c124316-igor-dabrowski,Igor Dabrowski,,,25938641.0,2024-10-24_20:55:00-dabrowski-mugowski,c124316-igor-dabrowski-v-cfe9d0-arkadiusz-mugowski,644.16968,550.22884,[],,,,,,,,,,,0.1,0.1,Igor Dabrowski v Arkadiusz Mugowski,1.82,1.96,0.519,0.481,8.0,dabrowski-mugowski,TRADING,TT Elite Series,EVENT_TYPE_EVENT,0.0,11.0,10.0,11.0,,,410874.0,Mugowski A.,MUG,mugowski-arkadiusz,zrodseXud,3.0,13.0,12.0,13.0,,,424854.0,Dabrowski I.,DAB,dabrowski-igor,13022242.0,dabrowski-mugowski,dabrowski-mugowski,2024-10-24 20:55:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122006,2024-10-24 20:55:00,dabrowski-igor,mugowski-arkadiusz,1.96,1.82,0.0,13.697618942687471,33.94541093567375,66.05458906432625,tt-elite-series_.93,-13.697618942687471,-3.3473693742444173
123,20,2024-10-25_05:15:00-jarocki-sklensky,,,,,,,,,,,,,SKL,c177cf9-miroslav-sklensky,Miroslav Sklensky,CZE,,2024-10-25 05:15:00,JAR,c10f9d8-lukasz-jarocki,Lukasz Jarocki,,,25953928.0,2024-10-25_05:15:00-jarocki-sklensky,c10f9d8-lukasz-jarocki-v-c177cf9-miroslav-sklensky,412.67016,865.93388,[],,,,,,,,,,,0.1,0.1,Lukasz Jarocki v Miroslav Sklensky,2.28,1.61,0.414,0.586,15.0,jarocki-sklensky,TRADING,TT Elite Series,EVENT_TYPE_EVENT,0.0,5.0,6.0,7.0,,,266892.0,Sklensky M.,SKL,sklensky-miroslav,RMgcsrjqd,3.0,11.0,11.0,11.0,,,415467.0,Jarocki L.,JAR,jarocki-lukasz,13028189.0,jarocki-sklensky,jarocki-sklensky,2024-10-25 05:15:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122066,2024-10-25 05:15:00,jarocki-lukasz,sklensky-miroslav,1.61,2.28,0.0,12.414387629464208,45.55587783419869,54.44412216580131,tt-elite-series_.93,-12.414387629464208,-15.761757003708626
124,21,2024-10-25_09:55:00-wrzalik-jadach,,,,,,,,,,,,,JAD,c14a821-oskar-jadach,Oskar Jadach,,,2024-10-25 09:55:00,WRZ,c1df151-tomasz-wrzalik,Tomasz Wrzalik,,,25953978.0,2024-10-25_09:55:00-wrzalik-jadach,c1df151-tomasz-wrzalik-v-c14a821-oskar-jadach,765.53484,463.34988,[],,,,,,,,,,,0.1,0.1,Tomasz Wrzalik v Oskar Jadach,1.69,2.14,0.559,0.441,8.0,wrzalik-jadach,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,4.0,11.0,12.0,11.0,455624.0,Jadach O.,JAD,jadach-oskar,zmHdsmPwh,2.0,9.0,11.0,8.0,14.0,7.0,929512.0,Wrzalik T.,WRZ,wrzalik-tomasz,13028233.0,wrzalik-jadach,wrzalik-jadach,2024-10-25 09:55:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,122109,2024-10-25 09:55:00,wrzalik-tomasz,jadach-oskar,2.14,1.69,0.0,9.713114203341872,30.408230102480736,69.59176989751926,tt-elite-series_.93,6.7020488003058905,-9.059708203402735
125,22,2024-10-25_13:30:00-idaczyk-wrzalik,,,,,,,,,,,,,WRZ,c1df151-tomasz-wrzalik,Tomasz Wrzalik,,,2024-10-25 13:30:00,IDA,c173b8d-rafal-idaczyk,Rafal Idaczyk,,,25954024.0,2024-10-25_13:30:00-idaczyk-wrzalik,c173b8d-rafal-idaczyk-v-c1df151-tomasz-wrzalik,376.62576,132.46856,[],,,,,,,,,,,0.1,0.1,Rafal Idaczyk v Tomasz Wrzalik,1.51,2.45,0.619,0.381,4.0,idaczyk-wrzalik,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,5.0,11.0,12.0,,929512.0,Wrzalik T.,WRZ,wrzalik-tomasz,OvKdsmPwh,1.0,8.0,11.0,6.0,10.0,,463539.0,Idaczyk R.,IDA,idaczyk-rafal,13028271.0,wrzalik-idaczyk,idaczyk-wrzalik,2024-10-25 13:30:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,122145,2024-10-25 13:30:00,idaczyk-rafal,wrzalik-tomasz,2.45,1.51,98.61359940432328,0.0,60.58069161842876,39.419308381571234,tt-elite-series_.93,-98.61359940432328,-107.67330760772602
126,23,2024-10-25_14:15:00-sklensky-nowalinski,,,,,,,,,,,,,NOW,c1ab0c9-maciej-nowalinski,Maciej Nowalinski,,,2024-10-25 14:15:00,SKL,c177cf9-miroslav-sklensky,Miroslav Sklensky,CZE,,25953979.0,2024-10-25_14:15:00-sklensky-nowalinski,c177cf9-miroslav-sklensky-v-c1ab0c9-maciej-nowalinski,128.91116,384.16,[],,,,,,,,,,,0.1,0.1,Miroslav Sklensky v Maciej Nowalinski,2.49,1.5,0.376,0.624,7.0,sklensky-nowalinski,TRADING,TT Elite Series,EVENT_TYPE_EVENT,1.0,5.0,11.0,8.0,11.0,,482656.0,Nowalinski M.,NOW,nowalinski-maciej,RMgcsgdTd,3.0,11.0,4.0,11.0,13.0,,266892.0,Sklensky M.,SKL,sklensky-miroslav,13028279.0,nowalinski-sklensky,sklensky-nowalinski,2024-10-25 14:15:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122151,2024-10-25 14:15:00,sklensky-miroslav,nowalinski-maciej,1.5,2.49,0.0,24.178172283729456,47.30611012209748,52.69388987790252,tt-elite-series_.93,-24.178172283729456,-131.85147989145548
127,24,2024-10-25_19:55:00-gasiorski-fira,,,,,,,,,,,,,FIR,c10228d-damian-fira,Damian Fira,,,2024-10-25 19:55:00,GAS,c11590f-pawel-gasiorski,Pawel Gasiorski,,,25954082.0,2024-10-25_19:55:00-gasiorski-fira,c11590f-pawel-gasiorski-v-c10228d-damian-fira,67.98064,10564.4,[],,,,,,,,,,,0.1,0.1,Pawel Gasiorski v Damian Fira,8.77,1.05,0.107,0.893,5.0,gasiorski-fira,TRADING,TT Elite Series,EVENT_TYPE_EVENT,2.0,11.0,5.0,11.0,4.0,9.0,411744.0,Fira D.,FIR,fira-damian,UJodsQlrd,3.0,6.0,11.0,8.0,11.0,11.0,418091.0,Gasiorski P.,GAS,gasiorski-pawel,13028327.0,gasiorski-fira,gasiorski-fira,2024-10-25 19:55:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122197,2024-10-25 19:55:00,gasiorski-pawel,fira-damian,1.05,8.77,0.0,14.61407415110935,78.6142194726937,21.38578052730629,tt-elite-series_.93,-14.61407415110935,-146.46555404256483
128,25,2024-10-25_20:00:00-trela-kowalczyk,,,,,,,,,,,,,KOW,c118926-marcin-kowalczyk,Marcin Kowalczyk,,,2024-10-25 20:00:00,TRE,c1c7b02-mateusz-trela,Mateusz Trela,,,25954094.0,2024-10-25_20:00:00-trela-kowalczyk,c1c7b02-mateusz-trela-v-c118926-marcin-kowalczyk,88.32936,6602.75,[],,,,,,,,,,,0.1,0.1,Mateusz Trela v Marcin Kowalczyk,6.98,1.08,0.134,0.866,12.0,trela-kowalczyk,TRADING,TT Elite Series,EVENT_TYPE_EVENT,1.0,11.0,7.0,5.0,8.0,,419378.0,Kowalczyk M.,KOW,kowalczyk-marcin,DMrdsxkde,3.0,5.0,11.0,11.0,11.0,,508022.0,Trela M.,TRE,trela-mateusz,13028329.0,trela-kowalczyk,trela-kowalczyk,2024-10-25 20:00:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122198,2024-10-25 20:00:00,trela-mateusz,kowalczyk-marcin,1.08,6.98,0.0,16.500828253610294,75.16658341027446,24.83341658972554,tt-elite-series_.93,-16.500828253610294,-162.9663822961751
129,26,2024-10-25_20:45:00-wiza-kumor,,,,,,,,,,,,,KUM,c1bea9c-michal-kumor,Michal Kumor,,,2024-10-25 20:45:00,WIZ,c16b425-roman-wiza,Roman Wiza,,,25954089.0,2024-10-25_20:45:00-wiza-kumor,c16b425-roman-wiza-v-c1bea9c-michal-kumor,652.12336,544.5566,[],,,,,,,,,,,0.1,0.1,Roman Wiza v Michal Kumor,1.81,1.97,0.521,0.479,7.0,wiza-kumor,TRADING,TT Elite Series,EVENT_TYPE_EVENT,2.0,9.0,7.0,11.0,11.0,9.0,498321.0,Kumor M.,KUM,kumor-michal,MrJdswqZd,3.0,11.0,11.0,6.0,5.0,11.0,460887.0,Wiza R.,WIZ,wiza-roman,13028337.0,kumor-wiza,wiza-kumor,2024-10-25 20:45:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122209,2024-10-25 20:45:00,wiza-roman,kumor-michal,1.97,1.81,11.869668670929707,0.0,61.42238723725584,38.57761276274416,tt-elite-series_.93,11.513578610801817,-151.4528036853733
130,27,2024-10-25_23:10:00-szczepanek-slawinski,,,,,,,,,,,,,SLA,c15d30d-kacper-slawinski,Kacper Slawinski,,,2024-10-25 23:10:00,SZC,c175fa2-blazej-szczepanek,Blazej Szczepanek,,,25954119.0,2024-10-25_23:10:00-szczepanek-slawinski,c175fa2-blazej-szczepanek-v-c15d30d-kacper-slawinski,392.0,132.46856,[],,,,,,,,,,,0.1,0.1,Blazej Szczepanek v Kacper Slawinski,1.49,2.45,0.622,0.378,4.0,szczepanek-slawinski,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,11.0,8.0,11.0,,459045.0,Slawinski K.,SLA,slawinski-kacper,VFIdsCDKd,1.0,4.0,6.0,11.0,9.0,,463927.0,Szczepanek B.,SZC,szczepanek-blazej,13028361.0,szczepanek-slawinski,szczepanek-slawinski,2024-10-25 23:10:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,122213,2024-10-25 23:10:00,szczepanek-blazej,slawinski-kacper,2.45,1.49,5.724867172779885,0.0,49.53589894306853,50.46410105693147,tt-elite-series_.93,-5.724867172779885,-157.1776708581532
131,28,2024-10-26_09:10:00-murawski-jadczyk,,,,,,,,,,,,,JAD,cfd424-marcin-jadczyk,Marcin Jadczyk,,,2024-10-26 09:10:00,MUR,c52ab1-murawski-michal,Michal Murawski,POL,,25969660.0,2024-10-26_09:10:00-murawski-jadczyk,c52ab1-murawski-michal-v-cfd424-marcin-jadczyk,303.28256,18.17704,[],,,,,,,,,,,0.1,0.1,Michal Murawski v Marcin Jadczyk,1.19,4.17,0.778,0.222,6.0,murawski-jadczyk,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,3.0,11.0,11.0,,410480.0,Jadczyk M.,JAD,jadczyk-marcin,CmMbsFjod,1.0,4.0,11.0,8.0,9.0,,218127.0,Murawski Michal,MUR,murawski-michal,13034028.0,jadczyk-murawski-michal,murawski-jadczyk,2024-10-26 09:10:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,122230,2024-10-26 09:10:00,murawski-michal,jadczyk-marcin,4.17,1.19,8.036148974264103,0.0,32.734518562740135,67.26548143725987,tt-elite-series_.93,-8.036148974264103,-165.2138198324173
132,29,2024-10-26_12:10:00-piotrowski-minda,,,,,,,,,,,,,MIN,c10a3df-michal-minda,Michal Minda,,,2024-10-26 12:10:00,PIO,c15135d-tadeusz-piotrowski,Tadeusz Piotrowski,,,25969685.0,2024-10-26_12:10:00-piotrowski-minda,c15135d-tadeusz-piotrowski-v-c10a3df-michal-minda,168.48944,291.02864,[],,,,,,,,,,,0.1,0.1,Tadeusz Piotrowski v Michal Minda,2.14,1.66,0.437,0.563,5.0,piotrowski-minda,TRADING,TT Elite Series,EVENT_TYPE_EVENT,1.0,7.0,11.0,8.0,10.0,,413684.0,Minda M.,MIN,minda-michal,JypdsYTHd,3.0,11.0,8.0,11.0,12.0,,457198.0,Piotrowski T.,PIO,piotrowski-tadeusz,13034057.0,piotrowski-minda,piotrowski-minda,2024-10-26 12:10:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122337,2024-10-26 12:10:00,piotrowski-tadeusz,minda-michal,1.66,2.14,0.0,9.870220318273418,43.1651271579412,56.8348728420588,tt-elite-series_.93,-9.870220318273418,-175.0840401506907
133,30,2024-10-26_14:35:00-minda-rolak,,,,,,,,,,,,,ROL,c11551a-jaroslaw-rolak,Jaroslaw Rolak,,,2024-10-26 14:35:00,MIN,c10a3df-michal-minda,Michal Minda,,,25969807.0,2024-10-26_14:35:00-minda-rolak,c10a3df-michal-minda-v-c11551a-jaroslaw-rolak,228.66536,213.42048,[],,,,,,,,,,,0.1,0.1,Michal Minda v Jaroslaw Rolak,1.84,1.9,0.508,0.492,5.0,minda-rolak,TRADING,TT Elite Series,EVENT_TYPE_EVENT,2.0,11.0,11.0,9.0,9.0,2.0,417953.0,Rolak J.,ROL,rolak-jaroslaw,Jypdsdjrd,3.0,8.0,7.0,11.0,11.0,11.0,413684.0,Minda M.,MIN,minda-michal,13034081.0,rolak-minda,minda-rolak,2024-10-26 14:35:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122359,2024-10-26 14:35:00,minda-michal,rolak-jaroslaw,1.9,1.84,35.153690517769135,0.0,66.62000094052726,33.37999905947272,tt-elite-series_.93,31.63832146599222,-143.44571868469848
134,31,2024-10-26_14:40:00-marcinowski-rudomina,,,,,,,,,,,,,RUD,c131466-kamil-rudomina,Kamil Rudomina,,,2024-10-26 14:40:00,MAR,c18520b-krzysztof-marcinowski,Krzysztof Marcinowski,,,25969803.0,2024-10-26_14:40:00-marcinowski-rudomina,c18520b-krzysztof-marcinowski-v-c131466-kamil-rudomina,331.1714,154.90272,[],,,,,,,,,,,0.1,0.1,Krzysztof Marcinowski v Kamil Rudomina,1.58,2.24,0.586,0.414,8.0,marcinowski-rudomina,TRADING,TT Elite Series,EVENT_TYPE_EVENT,2.0,9.0,11.0,11.0,10.0,8.0,449546.0,Rudomina K.,RUD,rudomina-kamil,WPEdsUQLd,3.0,11.0,5.0,7.0,12.0,11.0,467094.0,Marcinowski K.,MAR,marcinowski-krzysztof,13034082.0,marcinowski-rudomina,marcinowski-rudomina,2024-10-26 14:40:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122352,2024-10-26 14:40:00,marcinowski-krzysztof,rudomina-kamil,2.24,1.58,51.21167642177509,0.0,60.32966747863673,39.670332521363264,tt-elite-series_.93,63.502478763001115,-79.94323992169737
135,32,2024-10-26_15:05:00-gamrot-wojcik,,,,,,,,,,,,,WOJ,c1bd88d-rafal-wojcik,Rafal Wojcik,,,2024-10-26 15:05:00,GAM,c1d3978-patryk-gamrot,Patryk Gamrot,,,25969730.0,2024-10-26_15:05:00-gamrot-wojcik,c1d3978-patryk-gamrot-v-c1bd88d-rafal-wojcik,355.70276,139.18744,[],,,,,,,,,,,0.1,0.1,Patryk Gamrot v Rafal Wojcik,1.54,2.38,0.607,0.393,4.0,gamrot-wojcik,TRADING,TT Elite Series,EVENT_TYPE_EVENT,1.0,11.0,7.0,16.0,7.0,,497446.0,Wojcik R.,WOJ,wojcik-rafal,WYYdseume,3.0,8.0,11.0,18.0,11.0,,530954.0,Gamrot P.,GAM,gamrot-patryk,13034087.0,gamrot-wojcik,gamrot-wojcik,2024-10-26 15:05:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122366,2024-10-26 15:05:00,gamrot-patryk,wojcik-rafal,2.38,1.54,27.169628548445463,0.0,54.998622036771394,45.0013779632286,tt-elite-series_.93,37.49408739685474,-42.44915252484263
